NTS 4 Finals 2016;MXO;07/23/16;12:00;Field 1;Pool A;Gold;4;xx;Wigan Touch Warriors;4;3;Hot Custard
NTS 4 Finals 2016;MXO;07/23/16;12:00;Field 2;Pool A;Gold;4;xx;Cambridge Hornets;2;5;Bristol Fijians
NTS 4 Finals 2016;MXO;07/23/16;12:00;Field 3;Pool B;Gold;4;xx;Tumeke Sports;5;2;London Galaxy
NTS 4 Finals 2016;MXO;07/23/16;12:00;Field 4;Pool B;Gold;4;xx;London Scorpions;3;1;Bareback Riders
NTS 4 Finals 2016;MXO;07/23/16;12:30;Field 1;Pool C;Gold;4;xx;CSSC Phantoms;5;7;Manchester Chargers
NTS 4 Finals 2016;MXO;07/23/16;12:30;Field 2;Pool C;Gold;4;xx;Oxford Touch;6;3;Galaxy Knights
NTS 4 Finals 2016;MXO;07/23/16;12:30;Field 3;Pool D;Gold;4;xx;Thames Valley Vikings;7;0;Cambridge Bees
NTS 4 Finals 2016;MXO;07/23/16;12:30;Field 4;Pool D;Gold;4;xx;Nottingham Hoods;5;4;Canterbury Cougars
NTS 4 Finals 2016;MXO;07/23/16;13:30;Field 2;Semifinal;Bronze;2;xx;Manchester Chargers;8;7;Canterbury Cougars
NTS 4 Finals 2016;MXO;07/23/16;13:30;Field 3;Semifinal;Bronze;2;xx;Thames Valley Vikings;7;5;CSSC Phantoms
NTS 4 Finals 2016;MXO;07/23/16;13:30;Field 4;Semifinal;Wood;2;xx;Oxford Touch;9;2;Cambridge Bees
NTS 4 Finals 2016;MXO;07/23/16;14:20;Field 2;Semifinal;Silver;2;xx;Bristol Fijians;4;8;Bareback Riders
NTS 4 Finals 2016;MXO;07/23/16;14:20;Field 3;Semifinal;Silver;2;xx;London Galaxy;7;4;Cambridge Hornets
NTS 4 Finals 2016;MXO;07/23/16;14:20;Field 4;Semifinal;Wood;2;xx;Nottingham Hoods;10;4;Galaxy Knights
NTS 4 Finals 2016;MXO;07/23/16;15:10;Field 1;Semifinal;Gold;2;xx;Wigan Touch Warriors;7;6;Tumeke Sports
NTS 4 Finals 2016;MXO;07/23/16;15:10;Field 2;Semifinal;Gold;2;xx;London Scorpions;1;3;Hot Custard
NTS 4 Finals 2016;MXO;07/23/16;16:00;Field 1;Final;Wood;2;xx;Oxford Touch;5;6;Nottingham Hoods
NTS 4 Finals 2016;MXO;07/23/16;16:00;Field 3;Third position;Wood;2;xx;Cambridge Bees;5;8;Galaxy Knights
NTS 4 Finals 2016;MXO;07/23/16;16:50;Field 1;Final;Bronze;2;xx;Manchester Chargers;4;6;Thames Valley Vikings
NTS 4 Finals 2016;MXO;07/23/16;16:50;Field 2;Third position;Silver;2;xx;Bristol Fijians;8;4;Cambridge Hornets
NTS 4 Finals 2016;MXO;07/23/16;16:50;Field 3;Third position;Bronze;2;xx;Canterbury Cougars;6;5;CSSC Phantoms
NTS 4 Finals 2016;MXO;07/23/16;17:40;Field 1;Final;Silver;2;xx;Bareback Riders;4;5;London Galaxy
NTS 4 Finals 2016;MXO;07/23/16;17:40;Field 2;Third position;Gold;2;xx;Tumeke Sports;-1;-1;London Scorpions
NTS 4 Finals 2016;MXO;07/23/16;18:30;Field 1;Final;Gold;2;xx;Wigan Touch Warriors;5;3;Hot Custard
